Date,Open,High,Low,Close,Volume
2001-04-27,1234.52002,1253.069946,1234.52002,1253.050049,1091300000
2001-04-30,1253.050049,1269.300049,1243.98999,1249.459961,1266800000
2001-05-01,1249.459961,1266.469971,1243.550049,1266.439941,1181300000
2001-05-02,1266.439941,1272.930054,1257.699951,1267.430054,1342200000
2001-05-03,1267.430054,1267.430054,1239.880005,1248.579956,1137900000
2001-05-04,1248.579956,1267.51001,1232.0,1266.609985,1082100000
2001-05-07,1266.609985,1270.0,1259.189941,1263.51001,949000000
2001-05-08,1266.709961,1267.01001,1253.0,1261.199951,1006300000
2001-05-09,1261.199951,1261.650024,1247.829956,1255.540039,1132400000
2001-05-10,1255.540039,1268.140015,1254.560059,1255.180054,1056700000
2001-05-11,1255.180054,1259.839966,1240.790039,1245.670044,906200000
2001-05-14,1245.670044,1249.680054,1241.02002,1248.920044,858200000
2001-05-15,1248.920044,1257.449951,1245.359985,1249.439941,1071800000
2001-05-16,1249.439941,1286.390015,1243.02002,1284.98999,1405300000
2001-05-17,1284.98999,1296.47998,1282.650024,1288.48999,1355600000
2001-05-18,1288.48999,1292.060059,1281.150024,1291.959961,1130800000
2001-05-21,1291.959961,1312.949951,1287.869995,1312.829956,1174900000
2001-05-22,1312.829956,1315.930054,1306.890015,1309.380005,1260400000
2001-05-23,1309.380005,1309.380005,1288.699951,1289.050049,1134800000
2001-05-24,1289.050049,1295.040039,1281.219971,1293.170044,1100700000
2001-05-25,1293.170044,1293.170044,1276.420044,1277.890015,828100000
2001-05-29,1277.890015,1278.420044,1265.410034,1267.930054,1026000000
2001-05-30,1267.930054,1267.930054,1245.959961,1248.079956,1158600000
2001-05-31,1248.079956,1261.910034,1248.069946,1255.819946,1226600000
2001-06-01,1255.819946,1265.339966,1246.880005,1260.670044,1015000000
2001-06-04,1260.670044,1267.170044,1256.359985,1267.109985,836500000
2001-06-05,1267.109985,1286.619995,1267.109985,1283.569946,1116800000
2001-06-06,1283.569946,1283.849976,1269.01001,1270.030029,1061900000
2001-06-07,1270.030029,1277.079956,1265.079956,1276.959961,1089600000
2001-06-08,1276.959961,1277.109985,1259.98999,1264.959961,726200000
2001-06-11,1264.959961,1264.959961,1249.22998,1254.390015,870100000
2001-06-12,1254.390015,1261.0,1235.75,1255.849976,1136500000
2001-06-13,1255.849976,1259.75,1241.589966,1241.599976,1063600000
2001-06-14,1241.599976,1241.599976,1218.900024,1219.869995,1242900000
2001-06-15,1219.869995,1221.5,1203.030029,1214.359985,1635550000
2001-06-18,1214.359985,1221.22998,1208.329956,1208.430054,1111600000
2001-06-19,1208.430054,1226.109985,1207.709961,1212.579956,1184900000
2001-06-20,1212.579956,1225.609985,1210.069946,1223.140015,1350100000
2001-06-21,1223.140015,1240.23999,1220.25,1237.040039,1546820000
2001-06-22,1237.040039,1237.72998,1221.410034,1225.349976,1189200000
2001-06-25,1225.349976,1231.5,1213.599976,1218.599976,1050100000
2001-06-26,1218.599976,1220.699951,1204.640015,1216.76001,1198900000
2001-06-27,1216.76001,1219.920044,1207.290039,1211.069946,1162100000
2001-06-28,1211.069946,1234.439941,1211.069946,1226.199951,1327300000
2001-06-29,1226.199951,1237.290039,1221.140015,1224.380005,1832360000
2001-07-02,1224.420044,1239.780029,1224.030029,1236.719971,1128300000
2001-07-03,1236.709961,1236.709961,1229.430054,1234.449951,622110000
2001-07-05,1234.449951,1234.449951,1219.150024,1219.23999,934900000
2001-07-06,1219.23999,1219.23999,1188.73999,1190.589966,1056700000
2001-07-09,1190.589966,1201.76001,1189.75,1198.780029,1045700000
2001-07-10,1198.780029,1203.430054,1179.930054,1181.52002,1263800000
2001-07-11,1181.52002,1184.930054,1168.459961,1180.180054,1384100000
2001-07-12,1180.180054,1210.25,1180.180054,1208.140015,1394000000
2001-07-13,1208.140015,1218.540039,1203.609985,1215.680054,1121700000
2001-07-16,1215.680054,1219.630005,1200.050049,1202.449951,1039800000
2001-07-17,1202.449951,1215.359985,1196.140015,1214.439941,1238100000
2001-07-18,1214.439941,1214.439941,1198.329956,1207.709961,1316300000
2001-07-19,1207.709961,1225.040039,1205.800049,1215.02002,1343500000
2001-07-20,1215.02002,1215.689941,1207.040039,1210.849976,1170900000
2001-07-23,1210.849976,1215.219971,1190.5,1191.030029,986900000
2001-07-24,1191.030029,1191.030029,1165.540039,1171.650024,1198700000
2001-07-25,1171.650024,1190.52002,1171.280029,1190.48999,1280700000
2001-07-26,1190.48999,1204.180054,1182.650024,1202.930054,1213900000
2001-07-27,1202.930054,1209.26001,1195.98999,1205.819946,1015300000
2001-07-30,1205.819946,1209.050049,1200.410034,1204.52002,909100000
2001-07-31,1204.52002,1222.73999,1204.52002,1211.22998,1129200000
2001-08-01,1211.22998,1223.040039,1211.22998,1215.930054,1340300000
2001-08-02,1215.930054,1226.27002,1215.310059,1220.75,1218300000
2001-08-03,1220.75,1220.75,1205.310059,1214.349976,939900000
2001-08-06,1214.349976,1214.349976,1197.349976,1200.47998,811700000
